"Name","removal_rate","best_dev_f1","learning_rate","number_of_removal_annotations","number_of_removal_surfaceforms","current_iteration","number_of_annotations","Runtime","batch_size","State","Notes","User","Tags","Created","Sweep","dataset","dev_file","dev_instances","dev_num","device","digit2zero","dropout","embedding_dim","embedding_file","hidden_dim","iteration_time","l2","lr_decay","model_folder","momentum","num_epochs","num_outer_iterations","optimizer","project_name","res_folder","seed","sweep_file","sweep_method","tagging_scheme","test_file","test_instances","test_num","train_file","train_instances","train_num","use_char_rnn","variant","dev_f1","dev_precision","dev_recall","epoch","loss","number of instances in dev set","number of instances in test set","number of instances in train set","best_test_f1","test_f1","test_precision","test_recall","entity_name","removal_method"
"lyric-sweep-2","0","0.6983050847457627","0.001","0","0","","2500","15196","72","finished","-","possible961","","2022-10-07T14:23:24.000Z","ktrq7hmn","data/CellLine/BIOES","dev_BIOES.txt","2001","-1","cuda:0","true","0.5","100","/home/dinglia/embeddings/glove.6B.100d.txt","200","5","1e-8","0","output","0","100","1","sgd","bilstm_partial_crf_new9","results","42","sweep/sweep.json","grid","BIOES","test_BIOES.txt","6146","-1","train_BIOES.txt","12592","-1","1","hard","0.69010989010989","0.6826086956521739","0.6977777777777778","300","2489.4970703125","2001","6146","12592","0.6404858299595142","0.6404858299595142","0.6472995090016367","0.6338141025641025","CellLine","remove_surfaceforms_randomly"
"icy-sweep-2","0","0.7944867311252829","0.001","0","0","","14227","16921","72","finished","-","possible961","","2022-10-08T13:01:24.000Z","0jrtvlxi","data/Disease/BIOES","dev_BIOES.txt","2754","-1","cuda:0","true","0.5","100","/home/dinglia/embeddings/glove.6B.100d.txt","200","5","1e-8","0","output","0","100","1","sgd","bilstm_partial_crf_new9","results","42","sweep/sweep.json","grid","BIOES","test_BIOES.txt","8738","-1","train_BIOES.txt","16895","-1","1","hard","0.7914634146341464","0.7537746806039489","0.8331193838254172","300","118894.33203125","2754","8738","16895","0.7983767070342696","0.7983767070342696","0.7721156242212809","0.8264870632168578","Disease","remove_surfaceforms_randomly"
"tough-sweep-2","0","0.7946992864424057","0.001","0","0","","14227","18322","72","finished","-","possible961","","2022-10-08T22:22:18.000Z","vjsrs3rc","data/Disease/BIOES","dev_BIOES.txt","2754","-1","cuda:0","true","0.5","100","/home/dinglia/embeddings/glove.6B.100d.txt","200","5","1e-8","0","output","0","100","1","sgd","bilstm_partial_crf_new9","results","42","sweep/sweep.json","grid","BIOES","test_BIOES.txt","8738","-1","train_BIOES.txt","16895","-1","1","hard","0.7829224293445581","0.7364253393665159","0.8356867779204108","300","118850.53515625","2754","8738","16895","0.7960199004975124","0.7960199004975124","0.7628361858190709","0.8322219258468925","Disease","remove_surfaceforms_randomly"
"rare-sweep-2","0","0.7928114026027681","0.001","0","0","","14227","18907","72","finished","-","possible961","","2022-10-08T02:28:02.000Z","mxrf050g","data/Disease/BIOES","dev_BIOES.txt","2754","-1","cuda:0","true","0.5","100","/home/dinglia/embeddings/glove.6B.100d.txt","200","5","1e-8","0","output","0","100","1","sgd","bilstm_partial_crf_new9","results","42","sweep/sweep.json","grid","BIOES","test_BIOES.txt","8738","-1","train_BIOES.txt","16895","-1","1","hard","0.7841409691629956","0.7369213398569816","0.8378262729995721","300","118798.3056640625","2754","8738","16895","0.7980588806211582","0.7980588806211582","0.7750408445393993","0.8224859962656709","Disease","remove_surfaceforms_randomly"
"giddy-sweep-2","0","0.6955555555555556","0.001","0","0","","2500","15067","72","finished","-","possible961","","2022-10-08T15:28:21.000Z","reb8p5sd","data/CellLine/BIOES","dev_BIOES.txt","2001","-1","cuda:0","true","0.5","100","/home/dinglia/embeddings/glove.6B.100d.txt","200","5","1e-8","0","output","0","100","1","sgd","bilstm_partial_crf_new9","results","42","sweep/sweep.json","grid","BIOES","test_BIOES.txt","6146","-1","train_BIOES.txt","12592","-1","1","hard","0.6920565832426552","0.6780383795309168","0.7066666666666667","300","2447.478515625","2001","6146","12592","0.6396728016359918","0.6396728016359918","0.6532999164578112","0.6266025641025641","CellLine","remove_annotation_ranomly"
"flowing-sweep-2","0","0.6985854189336235","0.001","0","0","","2500","14889","72","finished","-","possible961","","2022-10-08T07:06:29.000Z","9xzf7em4","data/CellLine/BIOES","dev_BIOES.txt","2001","-1","cuda:0","true","0.5","100","/home/dinglia/embeddings/glove.6B.100d.txt","200","5","1e-8","0","output","0","100","1","sgd","bilstm_partial_crf_new9","results","42","sweep/sweep.json","grid","BIOES","test_BIOES.txt","6146","-1","train_BIOES.txt","12592","-1","1","hard","0.6979865771812082","0.7027027027027027","0.6933333333333334","300","2477.6318359375","2001","6146","12592","0.6356099486774576","0.6356099486774576","0.6264591439688716","0.6450320512820513","CellLine","remove_annotation_ranomly"
"lilac-sweep-2","0","0.7968013122821407","0.001","0","0","","14227","19364","72","finished","-","possible961","","2022-10-08T02:54:17.000Z","smt5ia30","data/Disease/BIOES","dev_BIOES.txt","2754","-1","cuda:0","true","0.5","100","/home/dinglia/embeddings/glove.6B.100d.txt","200","5","1e-8","0","output","0","100","1","sgd","bilstm_partial_crf_new9","results","42","sweep/sweep.json","grid","BIOES","test_BIOES.txt","8738","-1","train_BIOES.txt","16895","-1","1","hard","0.7956945572705119","0.7572477773482799","0.8382541720154044","300","118935.39697265624","2754","8738","16895","0.8030146869363566","0.8030146869363566","0.7766010465985547","0.8312883435582822","Disease","remove_annotation_ranomly"
"olive-sweep-2","0","0.6972677595628416","0.001","0","0","","2500","14973","72","finished","-","possible961","","2022-10-08T07:22:30.000Z","ld5gmd1l","data/CellLine/BIOES","dev_BIOES.txt","2001","-1","cuda:0","true","0.5","100","/home/dinglia/embeddings/glove.6B.100d.txt","200","5","1e-8","0","output","0","100","1","sgd","bilstm_partial_crf_new9","results","42","sweep/sweep.json","grid","BIOES","test_BIOES.txt","6146","-1","train_BIOES.txt","12592","-1","1","hard","0.6924731182795698","0.6708333333333333","0.7155555555555555","300","2336.0595703125","2001","6146","12592","0.6511444356748225","0.6511444356748225","0.6415241057542769","0.6610576923076923","CellLine","remove_surfaceforms_randomly"
"chocolate-sweep-2","0","0.7920508092603975","0.001","0","0","","14227","18913","72","finished","-","possible961","","2022-10-08T23:23:34.000Z","gct9lvtn","data/Disease/BIOES","dev_BIOES.txt","2754","-1","cuda:0","true","0.5","100","/home/dinglia/embeddings/glove.6B.100d.txt","200","5","1e-8","0","output","0","100","1","sgd","bilstm_partial_crf_new9","results","42","sweep/sweep.json","grid","BIOES","test_BIOES.txt","8738","-1","train_BIOES.txt","16895","-1","1","hard","0.7829253489783533","0.7425172678434382","0.82798459563543","300","118781.505859375","2754","8738","16895","0.8","0.8","0.7724788872329856","0.8295545478794345","Disease","remove_annotation_ranomly"
"fearless-sweep-2","0","0.8026315789473684","0.001","0","0","0","5290","18813","72","finished","-","possible961","","2022-10-08T18:32:25.000Z","a2fcjf9l","data/Species/BIOES","dev_BIOES.txt","2555","-1","cuda:0","true","0.5","100","/home/dinglia/embeddings/glove.6B.100d.txt","200","5","1e-8","0","output","0","100","1","sgd","bilstm_partial_crf_new9","results","42","sweep/sweep.json","grid","BIOES","test_BIOES.txt","7431","-1","train_BIOES.txt","15195","-1","1","hard","0.7954545454545455","0.7723577235772358","0.8199753390875463","300","4471.709777832031","2555","7431","15195","0.718967921896792","0.718967921896792","0.7247803163444639","0.7132480110688343","Species","remove_surfaceforms_randomly"
"balmy-sweep-2","0","0.706140350877193","0.001","0","0","","2500","14886","72","finished","-","possible961","","2022-10-07T14:21:01.000Z","skcfm5mq","data/CellLine/BIOES","dev_BIOES.txt","2001","-1","cuda:0","true","0.5","100","/home/dinglia/embeddings/glove.6B.100d.txt","200","5","1e-8","0","output","0","100","1","sgd","bilstm_partial_crf_new9","results","42","sweep/sweep.json","grid","BIOES","test_BIOES.txt","6146","-1","train_BIOES.txt","12592","-1","1","hard","0.706140350877193","0.696969696969697","0.7155555555555555","300","2254.671875","2001","6146","12592","0.6497220015885623","0.6497220015885623","0.6440944881889764","0.655448717948718","CellLine","remove_annotation_ranomly"
"twilight-sweep-2","0","0.6990291262135921","0.001","0","0","","2500","15781","72","finished","-","possible961","","2022-10-07T22:49:34.000Z","rsv29cvd","data/CellLine/BIOES","dev_BIOES.txt","2001","-1","cuda:0","true","0.5","100","/home/dinglia/embeddings/glove.6B.100d.txt","200","5","1e-8","0","output","0","100","1","sgd","bilstm_partial_crf_new9","results","42","sweep/sweep.json","grid","BIOES","test_BIOES.txt","6146","-1","train_BIOES.txt","12592","-1","1","hard","0.6877637130801687","0.6546184738955824","0.7244444444444444","300","2343.0615234375","2001","6146","12592","0.6313755795981453","0.6313755795981453","0.6097014925373134","0.6546474358974359","CellLine","remove_surfaceforms_randomly"
"stilted-sweep-2","0","0.7898580121703854","0.001","0","0","","14227","12196","72","finished","-","possible961","","2022-10-09T09:35:59.000Z","vvzg5eml","data/Disease/BIOES","dev_BIOES.txt","2754","-1","cuda:0","true","0.5","100","/home/dinglia/embeddings/glove.6B.100d.txt","200","5","1e-8","0","output","0","100","1","sgd","bilstm_partial_crf_new9","results","42","sweep/sweep.json","grid","BIOES","test_BIOES.txt","8738","-1","train_BIOES.txt","16895","-1","1","hard","0.7894951140065146","0.7530097087378641","0.8296961916987591","300","118797.44140625","2754","8738","16895","0.8006629693376681","0.8006629693376681","0.7668824032238368","0.8375566817818085","Disease","remove_annotation_ranomly"
"rose-sweep-2","0","0.7947923124612524","0.001","0","0","","14227","17112","72","finished","-","possible961","","2022-10-08T13:39:12.000Z","crl4iwnb","data/Disease/BIOES","dev_BIOES.txt","2754","-1","cuda:0","true","0.5","100","/home/dinglia/embeddings/glove.6B.100d.txt","200","5","1e-8","0","output","0","100","1","sgd","bilstm_partial_crf_new9","results","42","sweep/sweep.json","grid","BIOES","test_BIOES.txt","8738","-1","train_BIOES.txt","16895","-1","1","hard","0.7910020449897751","0.7575401488444967","0.8275566966195977","300","118934.5908203125","2754","8738","16895","0.8027713027713028","0.8027713027713028","0.7801409514220992","0.8267538010136036","Disease","remove_annotation_ranomly"
"twilight-sweep-2","0","0.703125","0.001","0","0","","2500","14871","72","finished","-","possible961","","2022-10-08T23:48:19.000Z","mt4zcghs","data/CellLine/BIOES","dev_BIOES.txt","2001","-1","cuda:0","true","0.5","100","/home/dinglia/embeddings/glove.6B.100d.txt","200","5","1e-8","0","output","0","100","1","sgd","bilstm_partial_crf_new9","results","42","sweep/sweep.json","grid","BIOES","test_BIOES.txt","6146","-1","train_BIOES.txt","12592","-1","1","hard","0.6818181818181818","0.637065637065637","0.7333333333333333","300","2322.8857421875","2001","6146","12592","0.6455026455026455","0.6455026455026455","0.6559139784946236","0.6354166666666666","CellLine","remove_annotation_ranomly"
"hardy-sweep-2","0","0.8014440433212997","0.001","0","0","1","5290","18863","72","finished","-","possible961","","2022-10-09T04:47:24.000Z","3eptdr2f","data/Species/BIOES","dev_BIOES.txt","2555","-1","cuda:0","true","0.5","100","/home/dinglia/embeddings/glove.6B.100d.txt","200","5","1e-8","0","output","0","100","1","sgd","bilstm_partial_crf_new9","results","42","sweep/sweep.json","grid","BIOES","test_BIOES.txt","7431","-1","train_BIOES.txt","15195","-1","1","hard","0.7997580157289775","0.7850356294536817","0.815043156596794","300","4399.502288818359","2555","7431","15195","0.7254662715705072","0.7254662715705072","0.7312016865776528","0.7198201314424074","Species","remove_surfaceforms_randomly"
"earnest-sweep-2","0","0.7933850551245406","0.001","0","0","","14227","15488","72","finished","-","possible961","","2022-10-09T08:22:06.000Z","gvlu67sz","data/Disease/BIOES","dev_BIOES.txt","2754","-1","cuda:0","true","0.5","100","/home/dinglia/embeddings/glove.6B.100d.txt","200","5","1e-8","0","output","0","100","1","sgd","bilstm_partial_crf_new9","results","42","sweep/sweep.json","grid","BIOES","test_BIOES.txt","8738","-1","train_BIOES.txt","16895","-1","1","hard","0.7890388877694943","0.7456207159177456","0.8378262729995721","300","118727.02392578124","2754","8738","16895","0.801892825169459","0.801892825169459","0.7702702702702703","0.8362229927980794","Disease","remove_surfaceforms_randomly"
"smart-sweep-2","0","0.7138047138047138","0.001","0","0","","2500","14331","72","finished","-","possible961","","2022-10-09T00:11:56.000Z","56jfbzn0","data/CellLine/BIOES","dev_BIOES.txt","2001","-1","cuda:0","true","0.5","100","/home/dinglia/embeddings/glove.6B.100d.txt","200","5","1e-8","0","output","0","100","1","sgd","bilstm_partial_crf_new9","results","42","sweep/sweep.json","grid","BIOES","test_BIOES.txt","6146","-1","train_BIOES.txt","12592","-1","1","hard","0.7060133630289532","0.7075892857142857","0.7044444444444444","300","2321.5107421875","2001","6146","12592","0.6588043920292802","0.6588043920292802","0.6688687035507844","0.6490384615384616","CellLine","remove_surfaceforms_randomly"
"confused-sweep-2","0","0.6967305524239008","0.001","0","0","","2500","15686","72","finished","-","possible961","","2022-10-07T22:37:38.000Z","n1p7oz36","data/CellLine/BIOES","dev_BIOES.txt","2001","-1","cuda:0","true","0.5","100","/home/dinglia/embeddings/glove.6B.100d.txt","200","5","1e-8","0","output","0","100","1","sgd","bilstm_partial_crf_new9","results","42","sweep/sweep.json","grid","BIOES","test_BIOES.txt","6146","-1","train_BIOES.txt","12592","-1","1","hard","0.6679920477137177","0.60431654676259","0.7466666666666667","300","2364.958984375","2001","6146","12592","0.6417419884963024","0.6417419884963024","0.6585160202360877","0.625801282051282","CellLine","remove_annotation_ranomly"
"northern-sweep-2","0","0.8065099457504521","0.001","0","0","4","5290","18608","72","finished","-","possible961","","2022-10-10T12:01:29.000Z","tzalmuu7","data/Species/BIOES","dev_BIOES.txt","2555","-1","cuda:0","true","0.5","100","/home/dinglia/embeddings/glove.6B.100d.txt","200","5","1e-8","0","output","0","100","1","sgd","bilstm_partial_crf_new9","results","42","sweep/sweep.json","grid","BIOES","test_BIOES.txt","7431","-1","train_BIOES.txt","15195","-1","1","hard","0.7912992357436803","0.7561797752808989","0.8298397040690506","300","4483.454025268555","2555","7431","15195","0.7115959880344889","0.7115959880344889","0.7242120343839542","0.6994119681771014","Species","remove_surfaceforms_randomly"
"copper-sweep-2","0","0.7956600361663653","0.001","0","0","2","5290","18666","72","finished","-","possible961","","2022-10-09T15:12:02.000Z","2lejzd9n","data/Species/BIOES","dev_BIOES.txt","2555","-1","cuda:0","true","0.5","100","/home/dinglia/embeddings/glove.6B.100d.txt","200","5","1e-8","0","output","0","100","1","sgd","bilstm_partial_crf_new9","results","42","sweep/sweep.json","grid","BIOES","test_BIOES.txt","7431","-1","train_BIOES.txt","15195","-1","1","hard","0.7889150943396226","0.7559322033898305","0.8249075215782984","300","4400.5631103515625","2555","7431","15195","0.7192705593547256","0.7192705593547256","0.7293741109530584","0.7094430992736077","Species","remove_surfaceforms_randomly"
"vague-sweep-2","0","0.791801948051948","0.001","0","0","","14227","18955","72","finished","-","possible961","","2022-10-07T16:11:09.000Z","yns2g8j3","data/Disease/BIOES","dev_BIOES.txt","2754","-1","cuda:0","true","0.5","100","/home/dinglia/embeddings/glove.6B.100d.txt","200","5","1e-8","0","output","0","100","1","sgd","bilstm_partial_crf_new9","results","42","sweep/sweep.json","grid","BIOES","test_BIOES.txt","8738","-1","train_BIOES.txt","16895","-1","1","hard","0.7872554950594879","0.7444698703279939","0.8352588789045785","300","119086.52490234376","2754","8738","16895","0.7993132392216713","0.7993132392216713","0.7638551288283909","0.838223526273673","Disease","remove_annotation_ranomly"
"solar-sweep-2","0","0.8011869436201782","0.001","0","0","3","5290","18270","72","finished","-","possible961","","2022-10-10T01:44:03.000Z","hofd94a6","data/Species/BIOES","dev_BIOES.txt","2555","-1","cuda:0","true","0.5","100","/home/dinglia/embeddings/glove.6B.100d.txt","200","5","1e-8","0","output","0","100","1","sgd","bilstm_partial_crf_new9","results","42","sweep/sweep.json","grid","BIOES","test_BIOES.txt","7431","-1","train_BIOES.txt","15195","-1","1","hard","0.7896287566293458","0.7562076749435666","0.8261405672009864","300","4435.289703369141","2555","7431","15195","0.717762817193164","0.717762817193164","0.7164024810475534","0.7191283292978208","Species","remove_surfaceforms_randomly"
"avid-sweep-2","0","0.7057497181510711","0.001","0","0","","2500","15130","72","finished","-","possible961","","2022-10-08T15:47:48.000Z","f0y1z98m","data/CellLine/BIOES","dev_BIOES.txt","2001","-1","cuda:0","true","0.5","100","/home/dinglia/embeddings/glove.6B.100d.txt","200","5","1e-8","0","output","0","100","1","sgd","bilstm_partial_crf_new9","results","42","sweep/sweep.json","grid","BIOES","test_BIOES.txt","6146","-1","train_BIOES.txt","12592","-1","1","hard","0.6901709401709402","0.6646090534979424","0.7177777777777777","300","2510.123046875","2001","6146","12592","0.6562884063908234","0.6562884063908234","0.6714165968147527","0.6418269230769231","CellLine","remove_surfaceforms_randomly"
"curious-sweep-2","0","0.7973856209150326","0.001","0","0","","14227","18137","72","finished","-","possible961","","2022-10-07T16:11:13.000Z","qelahsj7","data/Disease/BIOES","dev_BIOES.txt","2754","-1","cuda:0","true","0.5","100","/home/dinglia/embeddings/glove.6B.100d.txt","200","5","1e-8","0","output","0","100","1","sgd","bilstm_partial_crf_new9","results","42","sweep/sweep.json","grid","BIOES","test_BIOES.txt","8738","-1","train_BIOES.txt","16895","-1","1","hard","0.7911547911547911","0.7585394581861012","0.8267008985879333","300","118954.61669921876","2754","8738","16895","0.7986684591255361","0.7986684591255361","0.7679428782469531","0.8319551880501467","Disease","remove_surfaceforms_randomly"
"bumbling-armadillo-1184","0","0.830470268169452","0.001","0","0","2","114579","67444","48","finished","-","possible961","","2022-10-13T14:57:01.000Z","","data/Chemical/BIOES","dev_BIOES.txt","16201","-1","cuda:0","true","0.5","100","/home/dinglia/embeddings/glove.6B.100d.txt","200","5","1e-8","0","output","0","100","1","sgd","bilstm_partial_crf_new9","results","42","sweep/sweep.json","None","BIOES","test_BIOES.txt","49766","-1","train_BIOES.txt","99037","-1","1","hard","0.8251254987771914","0.7835525350804283","0.8713571117877338","300","86621.29858398438","16201","49766","99037","0.8320069160161713","0.8320069160161713","0.7995276103599935","0.8672367793345938","Chemical","remove_surfaceforms_randomly"
"proud-sun-1179","0","0.7156206591741382","0.001","0","0","2","82803","59206","48","finished","-","possible961","","2022-10-13T14:34:55.000Z","","data/Gene/BIOES","dev_BIOES.txt","12620","-1","cuda:0","true","0.5","100","/home/dinglia/embeddings/glove.6B.100d.txt","200","5","1e-8","0","output","0","100","1","sgd","bilstm_partial_crf_new9","results","42","sweep/sweep.json","None","BIOES","test_BIOES.txt","36662","-1","train_BIOES.txt","74905","-1","1","hard","0.7148884870403857","0.6596990456115698","0.7801551031713059","300","59620.71484375","12620","36662","74905","0.7280505016246732","0.7280505016246732","0.678805312442622","0.784999764073043","Gene","remove_annotation_ranomly"
"woven-firebrand-1080","0","0.8284297177283233","0.001","0","0","0","114579","65628","48","finished","-","possible961","","2022-10-12T01:47:07.000Z","","data/Chemical/BIOES","dev_BIOES.txt","16201","-1","cuda:0","true","0.5","100","/home/dinglia/embeddings/glove.6B.100d.txt","200","5","1e-8","0","output","0","100","1","sgd","bilstm_partial_crf_new9","results","42","sweep/sweep.json","None","BIOES","test_BIOES.txt","49766","-1","train_BIOES.txt","99037","-1","1","hard","0.8229643067017552","0.7762568082132356","0.8756524575902567","300","86626.11596679688","16201","49766","99037","0.832918256848762","0.832918256848762","0.8025289916792243","0.8656995953849144","Chemical","remove_surfaceforms_randomly"
"still-brook-1130","0","0.8289603063706464","0.001","0","0","1","114579","68127","48","finished","-","possible961","","2022-10-12T20:01:15.000Z","","data/Chemical/BIOES","dev_BIOES.txt","16201","-1","cuda:0","true","0.5","100","/home/dinglia/embeddings/glove.6B.100d.txt","200","5","1e-8","0","output","0","100","1","sgd","bilstm_partial_crf_new9","results","42","sweep/sweep.json","None","BIOES","test_BIOES.txt","49766","-1","train_BIOES.txt","99037","-1","1","hard","0.8268156424581005","0.7884767166535123","0.8690735102218355","300","86213.69970703125","16201","49766","99037","0.8310948448554211","0.8310948448554211","0.7966521908218823","0.8686502818170574","Chemical","remove_surfaceforms_randomly"
"firm-frost-1256","0","0.8282488216708966","0.001","0","0","4","114579","65967","48","finished","-","possible961","","2022-10-15T04:26:07.000Z","","data/Chemical/BIOES","dev_BIOES.txt","16201","-1","cuda:0","true","0.5","100","/home/dinglia/embeddings/glove.6B.100d.txt","200","5","1e-8","0","output","0","100","1","sgd","bilstm_partial_crf_new9","results","42","sweep/sweep.json","None","BIOES","test_BIOES.txt","49766","-1","train_BIOES.txt","99037","-1","1","hard","0.8254436339179471","0.7872791868153558","0.8674967377120487","300","86332.65014648438","16201","49766","99037","0.8327144480051546","0.8327144480051546","0.8004139706960901","0.867731505203456","Chemical","remove_surfaceforms_randomly"
"playful-firefly-1139","0","0.7192578374920026","0.001","0","0","1","82803","56159","48","finished","-","possible961","","2022-10-12T22:58:42.000Z","","data/Gene/BIOES","dev_BIOES.txt","12620","-1","cuda:0","true","0.5","100","/home/dinglia/embeddings/glove.6B.100d.txt","200","5","1e-8","0","output","0","100","1","sgd","bilstm_partial_crf_new9","results","42","sweep/sweep.json","None","BIOES","test_BIOES.txt","36662","-1","train_BIOES.txt","74905","-1","1","hard","0.7146007940008824","0.6556429232192414","0.7852098047361862","300","59617.62890625","12620","36662","74905","0.7324921275557724","0.7324921275557724","0.6909961926279236","0.7792903317133015","Gene","remove_annotation_ranomly"
"laced-frost-1247","0","0.719961489088575","0.001","0","0","4","82803","54222","48","finished","-","possible961","","2022-10-15T00:03:18.000Z","","data/Gene/BIOES","dev_BIOES.txt","12620","-1","cuda:0","true","0.5","100","/home/dinglia/embeddings/glove.6B.100d.txt","200","5","1e-8","0","output","0","100","1","sgd","bilstm_partial_crf_new9","results","42","sweep/sweep.json","None","BIOES","test_BIOES.txt","36662","-1","train_BIOES.txt","74905","-1","1","hard","0.715246921416783","0.6602601664127505","0.7802243456584961","300","59794.81982421875","12620","36662","74905","0.7326721702033353","0.7326721702033353","0.6907791637936438","0.7799745198886425","Gene","remove_annotation_ranomly"
"spring-pine-1214","0","0.7156841004846833","0.001","0","0","3","82803","61266","48","finished","-","possible961","","2022-10-14T07:01:56.000Z","","data/Gene/BIOES","dev_BIOES.txt","12620","-1","cuda:0","true","0.5","100","/home/dinglia/embeddings/glove.6B.100d.txt","200","5","1e-8","0","output","0","100","1","sgd","bilstm_partial_crf_new9","results","42","sweep/sweep.json","None","BIOES","test_BIOES.txt","36662","-1","train_BIOES.txt","74905","-1","1","hard","0.7027111934906224","0.6431652193915693","0.7744079767345243","300","60467.11279296875","12620","36662","74905","0.7273887452555146","0.7273887452555146","0.6814817868849079","0.7799273344972396","Gene","remove_annotation_ranomly"
"fine-music-1101","0","0.7221092757306227","0.001","0","0","0","82803","52307","48","finished","-","possible961","","2022-10-12T08:26:39.000Z","","data/Gene/BIOES","dev_BIOES.txt","12620","-1","cuda:0","true","0.5","100","/home/dinglia/embeddings/glove.6B.100d.txt","200","5","1e-8","0","output","0","100","1","sgd","bilstm_partial_crf_new9","results","42","sweep/sweep.json","None","BIOES","test_BIOES.txt","36662","-1","train_BIOES.txt","74905","-1","1","hard","0.7213239009600808","0.6631053303913599","0.7907492037113973","300","59337.20361328125","12620","36662","74905","0.7322876277758195","0.7322876277758195","0.6868052398859457","0.7842212051148965","Gene","remove_annotation_ranomly"
"winter-fog-1224","0","0.830352275382259","0.001","0","0","3","114579","67462","48","finished","-","possible961","","2022-10-14T09:41:25.000Z","","data/Chemical/BIOES","dev_BIOES.txt","16201","-1","cuda:0","true","0.5","100","/home/dinglia/embeddings/glove.6B.100d.txt","200","5","1e-8","0","output","0","100","1","sgd","bilstm_partial_crf_new9","results","42","sweep/sweep.json","None","BIOES","test_BIOES.txt","49766","-1","train_BIOES.txt","99037","-1","1","hard","0.8221840465629088","0.7779610849628803","0.8717377120487169","300","86723.2177734375","16201","49766","99037","0.8331477246644168","0.8331477246644168","0.8028639774551889","0.8658056080710992","Chemical","remove_surfaceforms_randomly"
"stoic-mountain-1265","0.1","0.7216042815230358","0.001","8280","4998","3","82803","28682","96","finished","-","possible961","","2022-10-15T18:22:30.000Z","","data/Gene/BIOES","dev_BIOES.txt","12620","-1","cuda:0","true","0.5","100","/home/dinglia/embeddings/glove.6B.100d.txt","200","5","1e-8","0","output","0","100","1","sgd","bilstm_partial_crf_new9","results","42","sweep/sweep.json","None","BIOES","test_BIOES.txt","36662","-1","train_BIOES.txt","74905","-1","1","hard","0.7157378198387663","0.662947877929284","0.7776623736324608","300","60119.578857421875","12620","36662","74905","0.7321322996263038","0.7321322996263038","0.694386254470048","0.7742179021374982","Gene","remove_annotation_ranomly"
"driven-plasma-1263","0.1","0.7197402597402598","0.001","8280","5078","2","82803","28908","96","finished","-","possible961","","2022-10-15T10:20:25.000Z","","data/Gene/BIOES","dev_BIOES.txt","12620","-1","cuda:0","true","0.5","100","/home/dinglia/embeddings/glove.6B.100d.txt","200","5","1e-8","0","output","0","100","1","sgd","bilstm_partial_crf_new9","results","42","sweep/sweep.json","None","BIOES","test_BIOES.txt","36662","-1","train_BIOES.txt","74905","-1","1","hard","0.7175043327556325","0.6687006460875807","0.7739925218113834","300","60527.01904296875","12620","36662","74905","0.7310687357432607","0.7310687357432607","0.6979638251764756","0.7674703911668947","Gene","remove_annotation_ranomly"
"twilight-pine-1267","0.1","0.7186418543911198","0.001","8280","4951","4","82803","28728","96","finished","-","possible961","","2022-10-16T02:20:48.000Z","","data/Gene/BIOES","dev_BIOES.txt","12620","-1","cuda:0","true","0.5","100","/home/dinglia/embeddings/glove.6B.100d.txt","200","5","1e-8","0","output","0","100","1","sgd","bilstm_partial_crf_new9","results","42","sweep/sweep.json","None","BIOES","test_BIOES.txt","36662","-1","train_BIOES.txt","74905","-1","1","hard","0.7139924295887599","0.6651326798948123","0.7705996399390667","300","61478.01025390625","12620","36662","74905","0.7291959714173184","0.7291959714173184","0.6970890079390692","0.7644033407257114","Gene","remove_annotation_ranomly"
"dandy-darkness-1236","0.1","0.7224786186864612","0.001","8280","5047","0","82803","27471","96","finished","-","possible961","","2022-10-14T19:18:29.000Z","","data/Gene/BIOES","dev_BIOES.txt","12620","-1","cuda:0","true","0.5","100","/home/dinglia/embeddings/glove.6B.100d.txt","200","5","1e-8","0","output","0","100","1","sgd","bilstm_partial_crf_new9","results","42","sweep/sweep.json","None","BIOES","test_BIOES.txt","36662","-1","train_BIOES.txt","74905","-1","1","hard","0.7173331635252165","0.6639750088412119","0.7800166181969256","300","59530.88330078125","12620","36662","74905","0.7310897257606942","0.7310897257606942","0.6917408787553422","0.7751852026612561","Gene","remove_annotation_ranomly"
"mild-morning-1254","0.1","0.7203890466399033","0.001","8280","5083","1","82803","26613","96","finished","-","possible961","","2022-10-15T02:56:35.000Z","","data/Gene/BIOES","dev_BIOES.txt","12620","-1","cuda:0","true","0.5","100","/home/dinglia/embeddings/glove.6B.100d.txt","200","5","1e-8","0","output","0","100","1","sgd","bilstm_partial_crf_new9","results","42","sweep/sweep.json","None","BIOES","test_BIOES.txt","36662","-1","train_BIOES.txt","74905","-1","1","hard","0.7124952525636157","0.6561734872332984","0.7793934358122144","300","61664.23095703125","12620","36662","74905","0.7328547116435808","0.7328547116435808","0.7015817526596319","0.7670457226442693","Gene","remove_annotation_ranomly"
